	file_name	file_path	datetime_original	gps_latitude	gps_longitude	gps_altitude
845	IMG_4403.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4403.JPG	2018:07:23 19:48:59	(35.0, 30.0, 23.55)	(139.0, 37.0, 1.16)	14.866272189349113
846	IMG_4404.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4404.JPG	2018:07:23 19:49:54	(35.0, 30.0, 24.36)	(139.0, 37.0, 1.71)	16.677124183006537
847	IMG_4405.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4405.JPG	2018:07:23 19:49:54	(35.0, 30.0, 24.36)	(139.0, 37.0, 1.71)	16.755859375
848	IMG_4406.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4406.JPG	2018:07:23 19:49:59	(35.0, 30.0, 24.36)	(139.0, 37.0, 1.71)	16.496825396825397
849	IMG_4407.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4407.JPG	2018:07:23 19:50:00	(35.0, 30.0, 24.33)	(139.0, 37.0, 1.82)	16.90216010165184
850	IMG_4408.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4408.JPG	2018:07:23 19:50:01	(35.0, 30.0, 24.33)	(139.0, 37.0, 1.82)	16.90216010165184
851	IMG_4409.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4409.JPG	2018:07:23 19:50:02	(35.0, 30.0, 24.31)	(139.0, 37.0, 1.77)	17.54144385026738
852	IMG_4410.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4410.JPG	2018:07:23 19:50:33	(35.0, 30.0, 24.55)	(139.0, 37.0, 2.26)	7.798034934497816
853	IMG_4411.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4411.JPG	2018:07:23 19:50:33	(35.0, 30.0, 24.71)	(139.0, 37.0, 1.98)	5.902892561983471
854	IMG_4412.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4412.JPG	2018:07:23 19:51:24	(35.0, 30.0, 26.89)	(139.0, 37.0, 2.2)	13.433604336043361
855	IMG_4594.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4594.JPG	2018:09:02 14:03:36	(39.0, 47.0, 51.03)	(19.0, 48.0, 59.43)	10.264204545454545
856	IMG_4595.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4595.JPG	2018:09:02 14:53:23	(39.0, 47.0, 52.17)	(19.0, 48.0, 57.96)	4.053623188405797
